question_id,question,answer,question_type,source_filenames,source_sections,source_chunk_ids,is_impossible,dataset_split,question_tr,answer_tr
QA0294,How does the organization ensure that its documented Incident Management (IM) plan defines workforce members' roles and responsibilities during a cybersecurity incident?,The organization ensures that its documented Incident Management (IM) plan defines workforce members' roles and responsibilities during a cybersecurity incident by including these details within the plan.,simple,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,0,False,train,"Kuruluş, belgelenmiş Olay Yönetimi (IM) planının bir siber güvenlik olayı sırasında iş gücü üyelerinin rollerini ve sorumluluklarını tanımlamasını nasıl sağlıyor?","Kuruluş, belgelenmiş Olay Yönetimi (IM) planının, bu ayrıntıları plana dahil ederek bir siber güvenlik olayı sırasında iş gücü üyelerinin rollerini ve sorumluluklarını tanımlamasını sağlar."
QA0295,"What are the consequences of violating the organization's cybersecurity policy, and what is the process for addressing cybersecurity projects and issues?","Violations of the cybersecurity policy may result in disciplinary action ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. The organization's policy requires regular review of cybersecurity projects, exceptions, and issues, and reporting the status to leadership. This process is intended to ensure timely and effective response to potential cybersecurity breaches.",complex,SANS_Safeguard_Implementation_Management_Policy_April2025.pdf|SANS_Safeguard_Implementation_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,Kuruluşun siber güvenlik politikasını ihlal etmenin sonuçları nelerdir ve siber güvenlik projelerini ve sorunlarını ele alma süreci nedir?,"Siber güvenlik politikasının ihlalleri, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar uzanan disiplin cezalarıyla sonuçlanabilir.Kuruluşun politikası, siber güvenlik projelerinin, istisnaların ve sorunların düzenli olarak gözden geçirilmesini ve durumun liderliğe rapor edilmesini gerektirir.Bu sürecin olası siber güvenlik ihlallerine zamanında ve etkili bir şekilde yanıt verilmesini sağlaması amaçlanmaktadır."
QA0296,What is the primary function of the removable media safeguard system?,The removable media safeguard system's primary function is to track data owners on approved devices responsible for the media.,simple,SANS_System_Protection_Management_Policy_April2025.pdf,Safeguards,2,False,train,Çıkarılabilir ortam koruma sisteminin birincil işlevi nedir?,"Çıkarılabilir medya koruma sisteminin birincil işlevi, medyadan sorumlu onaylı cihazlardaki veri sahiplerini takip etmektir."
QA0297,"According to the policy, how does the organization ensure that privileged accounts are authorized, and what must be in place to manage shared privileged accounts?","The policy mandates that all privileged accounts on endpoint, server, network, and enterprise business applications must be authorized and require dedicated privileged accounts. To manage shared privileged accounts, the organization must implement a Privileged Account Management (PAM) system for documenting service, shared accounts, or shared secrets between workforce members. This system is required for all privileged accounts, including endpoint and server computing systems, network devices, and enterprise business applications.",complex,SANS_Privileged_Account_Management_Policy_April2025.pdf|SANS_Privileged_Account_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,Politikaya göre kuruluş ayrıcalıklı hesapların yetkilendirilmesini nasıl sağlıyor ve paylaşılan ayrıcalıklı hesapları yönetmek için nelerin mevcut olması gerekiyor?,"Politika, uç nokta, sunucu, ağ ve kurumsal iş uygulamalarındaki tüm ayrıcalıklı hesapların yetkilendirilmesini ve özel ayrıcalıklı hesaplar gerektirmesini zorunlu kılar.Paylaşılan ayrıcalıklı hesapları yönetmek için kuruluşun, iş gücü üyeleri arasında hizmeti, paylaşılan hesapları veya paylaşılan sırları belgelemek amacıyla bir Ayrıcalıklı Hesap Yönetimi (PAM) sistemi uygulaması gerekir.Bu sistem, uç nokta ve sunucu bilgi işlem sistemleri, ağ cihazları ve kurumsal iş uygulamaları dahil tüm ayrıcalıklı hesaplar için gereklidir."
QA0298,What specific actions can be taken if an employee violates this policy?,The policy does not specify the specific actions that can be taken if an employee violates this policy.,negative,SANS_Privileged_Account_Management_Policy_April2025.pdf,Safeguards,2,True,train,Bir çalışanın bu politikayı ihlal etmesi durumunda hangi spesifik önlemler alınabilir?,"Politika, bir çalışanın bu politikayı ihlal etmesi durumunda gerçekleştirilebilecek belirli eylemleri belirtmez."
QA0299,Who is responsible for performing the cybersecurity safeguard validation (audit) plan?,The organization's cybersecurity safeguard validation (audit) plan defines who should perform each assessment scope.,simple,SANS_Safeguard_Validation_Management_Policy_April2025.pdf,Safeguards,0,False,train,Siber güvenlik önlemi doğrulama (denetim) planının gerçekleştirilmesinden kim sorumludur?,"Kuruluşun siber güvenlik önlemi doğrulama (denetim) planı, her değerlendirme kapsamını kimin gerçekleştirmesi gerektiğini tanımlar."
QA0300,What are the specific requirements for ensuring data encryption on mobile devices?,This policy snippet does not specify the requirements for data encryption on mobile devices.,negative,SANS_Mobile_Device_Management_Policy_April2025.pdf,Safeguards,1,True,train,Mobil cihazlarda veri şifrelemeyi sağlamak için özel gereksinimler nelerdir?,"Bu politika pasajı, mobil cihazlarda veri şifrelemeye ilişkin gereksinimleri belirtmez."
QA0301,What are the potential consequences of non-compliance with this policy?,"Non-compliance with this policy may result in disciplinary action, which can range from mandatory training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations.",simple,SANS_Identity_Management_Policy_April2025.pdf,Policy Sanctions,0,False,train,Bu politikaya uyulmamasının olası sonuçları nelerdir?,"Bu politikaya uyulmaması, zorunlu eğitim ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilen disiplin cezalarıyla sonuçlanabilir."
QA0302,Which software tools are permitted to use embedded AI tools without additional approval?,"Software tools that utilize embedded AI tools, such as Microsoft Word with its built-in grammar and spelling checker, are permitted without additional approval.",simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,6,False,train,Hangi yazılım araçlarının yerleşik yapay zeka araçlarını ek onay olmadan kullanmasına izin verilir?,Yerleşik dilbilgisi ve yazım denetleyicisine sahip Microsoft Word gibi yerleşik yapay zeka araçlarını kullanan yazılım araçlarına ek onay gerekmeden izin verilir.
QA0303,What are the potential consequences of violating this policy?,"Violations may result in disciplinary action, including mandatory training, written warnings, temporary suspension of remote access, and, in severe cases, termination of employment or contractual obligations.  Individuals could also face legal consequences under applicable laws for violations involving illegal activities.",simple,SANS_Third_Party_Management_Policy_April2025.pdf,Policy Sanctions,0,False,train,Bu politikayı ihlal etmenin olası sonuçları nelerdir?,"İhlaller, zorunlu eğitim, yazılı uyarılar, uzaktan erişimin geçici olarak askıya alınması ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshedilmesi de dahil olmak üzere disiplin cezalarıyla sonuçlanabilir.Bireyler, yasa dışı faaliyetler içeren ihlaller nedeniyle geçerli yasalar kapsamında yasal sonuçlarla da karşı karşıya kalabilir."
QA0304,What is the purpose of storing database credentials in a hash function number in the program's code?,"Storing credentials as a hash function number in the program's code is an alternative when database credentials are stored on the database server, allowing for programmatic use of the credentials without direct access to the credentials themselves.",simple,SANS_Database_Credentials_Standard_April2025.pdf,full,2,False,train,Veritabanı kimlik bilgilerini programın kodundaki karma işlev numarasında saklamanın amacı nedir?,"Kimlik bilgilerinin programın kodunda bir karma işlev numarası olarak saklanması, veritabanı kimlik bilgilerinin veritabanı sunucusunda saklanması durumunda bir alternatif olup, kimlik bilgilerine doğrudan erişim olmadan kimlik bilgilerinin programlı kullanımına olanak tanır."
QA0305,What are the specific data handling requirements for employees accessing sensitive information?,The provided policy snippet does not specify data handling requirements for employees accessing sensitive information.,negative,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,3,True,train,Hassas bilgilere erişen çalışanlar için özel veri işleme gereksinimleri nelerdir?,"Sağlanan politika pasajı, hassas bilgilere erişen çalışanlara yönelik veri işleme gereksinimlerini belirtmez."
QA0306,What are the specific requirements for the use of AI systems in healthcare?,This policy snippet does not specify the requirements for the use of AI systems in healthcare.,negative,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,27,True,train,Yapay zeka sistemlerinin sağlık hizmetlerinde kullanımına ilişkin özel gereksinimler nelerdir?,"Bu politika pasajı, yapay zeka sistemlerinin sağlık hizmetlerinde kullanımına ilişkin gereksinimleri belirtmez."
QA0307,What is the policy's primary focus?,This policy emphasizes the importance of segregating conflicting duties and areas of responsibility within an organization to enhance security.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.3,0,False,train,Politikanın öncelikli odak noktası nedir?,"Bu politika, güvenliği artırmak için bir kuruluş içindeki çatışan görevlerin ve sorumluluk alanlarının ayrılmasının önemini vurgular."
QA0308,"What are the specific actions employees must take to ensure the security of company-owned devices, especially when they are unattended?","Employees must ensure that company-owned devices are secured with a password-protected lock screen with the automatic activation feature set to 10 minutes or less. When the device is unattended, employees must lock the screen or log off to prevent unauthorized access.",complex,SANS_Acceptable_Use_Standard_April2025.pdf|SANS_Acceptable_Use_Standard_April2025.pdf,Safeguards|Safeguards,0|1,False,train,"Özellikle gözetimsiz olduklarında, şirkete ait cihazların güvenliğini sağlamak için çalışanların alması gereken spesifik eylemler nelerdir?","Çalışanlar, şirkete ait cihazların, otomatik etkinleştirme özelliğinin 10 dakika veya daha kısa bir süreye ayarlandığı, parola korumalı bir kilit ekranıyla güvence altına alındığından emin olmalıdır.Cihaz gözetimsiz olduğunda çalışanların yetkisiz erişimi önlemek için ekranı kilitlemesi veya oturumu kapatması gerekir."
