qa_id,input_text,target_text,source_standard,source_doc,control_id,question_type,difficulty
QA_A924_010,"Soru: Erişim kaldırma sürecinin zayıf olması olay müdahalesi üzerinde nasıl bir etki yaratır?","Saldırının kaynağı tespit edilemez, eski hesaplar suç teşkil eden işlemler için kullanılabilir ve olay çözüm süresi uzar.",ISO27001,ISO_27001_AnnexA,ISO_9.2,risk,zor
QA_A931_001,"Soru: ISO 27001'e göre kullanıcıların parola sorumluluğunun temel amacı nedir?","Parolaların gizli tutulmasını, güçlü oluşturulmasını ve yetkisiz kişilere karşı korunmasını sağlamaktır.",ISO27001,ISO_27001_AnnexA,ISO_9.3,tanım,kolay
QA_A931_002,"Soru: Parola paylaşmanın yasaklanmasının nedeni nedir?","Hesap bütünlüğü bozulur, izlenebilirlik kaybolur ve yetkisiz erişim riski ciddi şekilde artar.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,orta
QA_A931_003,"Soru: Kullanıcıların güçlü parola oluşturma kurallarına uyması neden önemlidir?","Zayıf parolalar brute-force saldırılarına karşı savunmasızdır ve hesap ele geçirme riskini artırır.",ISO27001,ISO_27001_AnnexA,ISO_9.3,prosedür,kolay
QA_A931_004,"Soru: Aynı parolanın birden fazla sistemde kullanılmasının riski nedir?","Bir sistemdeki ihlal diğer tüm sistemlere yayılabilir ve domino etkisiyle çoklu hesap ele geçirme yaşanabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,zor
QA_A931_005,"Soru: Parolaların belirli aralıklarla güncellenmesi neden gereklidir?","Olası parola sızıntılarının etkisini azaltır ve uzun süreli kötüye kullanım riskini düşürür.",ISO27001,ISO_27001_AnnexA,ISO_9.3,süreç,orta
QA_A931_006,"Soru: Parolaların yazılı olarak saklanması neden önerilmez?","Yetkisiz kişilerin parolalara erişmesine sebep olabilir ve fiziksel güvenlik ihlallerine yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,kolay
QA_A931_007,"Soru: Parola yöneticisi (password manager) kullanmanın avantajı nedir?","Karmaşık ve benzersiz parolaların güvenli şekilde saklanmasını sağlayarak parola güvenliğini artırır.",ISO27001,ISO_27001_AnnexA,ISO_9.3,prosedür,kolay
QA_A931_008,"Soru: Unutulan parolaların IT birimine güvenli kanallarla iletilmesi neden zorunludur?","Parola sıfırlama süreçlerinde sosyal mühendislik riskini azaltır ve kimlik doğrulama güvenliğini artırır.",ISO27001,ISO_27001_AnnexA,ISO_9.3,prosedür,orta
QA_A931_009,"Soru: Kullanıcıların geçici parolaları ilk girişte değiştirmesi neden gereklidir?","Geçici parolalar genellikle bilinen veya tahmin edilebilir olduğundan hesap ele geçirilme riskini artırır.",ISO27001,ISO_27001_AnnexA,ISO_9.3,tanım,kolay
QA_A931_010,"Soru: Parola politikalarına uyulmaması kurum genelinde hangi güvenlik sonuçlarına yol açabilir?","Hesap ele geçirme, veri sızıntısı, kimlik hırsızlığı ve sistem bütünlüğünün bozulması gibi ciddi ihlaller ortaya çıkabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,zor
QA_A932_001,"Soru: ISO 27001'e göre kullanıcıların varlıkları koruma sorumluluğu neyi kapsar?","Kullanıcıların kendilerine tahsis edilen cihazları, kimlik doğrulama bilgilerini ve erişim araçlarını yetkisiz erişime karşı korumasını kapsar.",ISO27001,ISO_27001_AnnexA,ISO_9.3,tanım,kolay
QA_A932_002,"Soru: Kullanıcılara verilen cihazların (laptop, telefon) fiziksel olarak korunmaması hangi riski doğurur?","Cihaz üzerinden hassas verilere erişilebilir, hesaplar ele geçirilebilir ve veri sızıntısı oluşabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,orta
QA_A932_003,"Soru: Kimlik doğrulama kartlarının veya tokenların paylaşılması neden tehlikelidir?","Paylaşılan kimlik bilgileri izlenebilirliği ortadan kaldırır ve yetkisiz kullanıcıların sisteme erişmesine yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,kolay
QA_A932_004,"Soru: Kullanıcıların cihazlarını kilitlemesi (lock screen) neden zorunludur?","Açık bırakılan cihazlar yetkisiz kişilerin hesaplara erişmesine imkân tanır ve güvenlik ihlallerine yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,prosedür,kolay
QA_A932_005,"Soru: Güvenlik etiketleri veya sınıflandırma işaretlerinin kullanıcılar tarafından korunması neden önemlidir?","Verinin hassasiyet seviyesine göre uygun şekilde işlenmesini ve yetkisiz kişilerle paylaşılmamasını sağlar.",ISO27001,ISO_27001_AnnexA,ISO_9.3,tanım,orta
QA_A932_006,"Soru: Kullanıcıların kimlik bilgilerini e-posta veya chat üzerinden göndermesi neden yasaktır?","Bu yöntemler ele geçirilebilir; kimlik bilgileri saldırganların eline geçebilir ve hesaplar tehlikeye girer.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,orta
QA_A932_007,"Soru: Donanım güvenlik anahtarlarının (FIDO2, USB token) korunmaması ne gibi risklere yol açar?","Anahtarın ele geçirilmesi, MFA korumasının atlatılmasına ve tam hesap ele geçirmeye neden olabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,zor
QA_A932_008,"Soru: Kullanıcılara verilen varlıkların envanter kaydının tutulması neden gereklidir?","Hangi cihazın kimin sorumluluğunda olduğu takip edilir ve kayıp/çalıntı durumunda hızlı müdahale sağlanır.",ISO27001,ISO_27001_AnnexA,ISO_9.3,süreç,kolay
QA_A932_009,"Soru: Korunmayan kablolu/USB bağlantıları üzerinde güvenlik riski neden oluşur?","Yetkisiz bir cihaz bağlanarak veri çekilebilir, kötü amaçlı yazılım bulaştırılabilir veya ağ erişimi elde edilebilir.",ISO27001,ISO_27001_AnnexA,ISO_9.3,risk,zor
QA_A932_010,"Soru: Kullanıcıların güvenli ortam dışında cihazlarını gözetimsiz bırakmaması neden zorunludur?","Gözetimsiz cihazlar hem fiziksel hem dijital saldırılara açık hale gelir ve veri sızıntısı riski artar.",ISO27001,ISO_27001_AnnexA,ISO_9.3,prosedür,orta
QA_A941_001,"Soru: ISO 27001 A.9.4'e göre güvenli log-on prosedürlerinin temel amacı nedir?","Kullanıcıların sisteme güvenli şekilde kimlik doğrulaması yapmasını sağlamak ve yetkisiz girişleri engellemektir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,kolay
QA_A941_002,"Soru: Yanlış giriş denemelerinin sınırlandırılması neden önemlidir?","Brute-force saldırılarını önlemek ve kimlik doğrulama sisteminin kötüye kullanımını engellemek için gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A941_003,"Soru: Log-on sırasında kullanıcı kimliğinin doğrulanması neden zorunludur?","Yetkisiz kullanıcıların sisteme erişmesini engellemek için kimliğin doğrulanması temel bir güvenlik adımıdır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,kolay
QA_A941_004,"Soru: Başarısız girişlerin kaydedilmesi hangi güvenlik avantajını sağlar?","Şüpheli aktivitelerin tespit edilmesini, olay müdahalesinin hızlanmasını ve olası saldırıların erken fark edilmesini sağlar.",ISO27001,ISO_27001_AnnexA,ISO_9.4,süreç,orta
QA_A941_005,"Soru: Log-on ekranında sistem bilgisi göstermemek neden bir güvenlik kuralıdır?","Saldırganlara sistem versiyonu, kullanıcı adı formatı veya diğer bilgilerin verilmesini engelleyerek saldırı yüzeyini azaltır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,orta
QA_A941_006,"Soru: Log-on prosedürlerinde CAPTCHA kullanımı ne sağlar?","Otomatik bot girişlerini engeller ve brute-force saldırılarını zorlaştırır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,kolay
QA_A941_007,"Soru: Log-on sırasında güvenli iletişim protokollerinin (HTTPS/TLS) zorunlu olması neden gereklidir?","Kimlik bilgileri şifreli taşınır ve ortadaki adam (MITM) saldırılarına karşı korunur.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,orta
QA_A941_008,"Soru: Kullanıcıya başarısız giriş sayısının bildirilmemesi neden daha güvenlidir?","Saldırganın doğru kullanıcı adını tahmin etmesini zorlaştırır ve parola deneme stratejilerini engeller.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,zor
QA_A941_009,"Soru: Log-on banner veya uyarılarının gösterilmesi ne amaçla yapılır?","Sisteme yalnızca yetkili kullanıcıların erişebileceğini bildirir ve hukuki olarak kullanıcıyı sorumlulukları konusunda bilgilendirir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,süreç,kolay
QA_A941_010,"Soru: Güvenli log-on prosedürü olmayan bir sistemde ne tür güvenlik riskleri ortaya çıkar?","Yetkisiz erişim, kimlik avı saldırıları, brute-force denemeleri, hesap ele geçirme ve gizlilik ihlalleri görülebilir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A942_001,"Soru: ISO 27001'e göre MFA kullanımının temel amacı nedir?","Kimlik doğrulama güvenliğini artırmak ve tek faktörlü doğrulamanın zayıflıklarını ortadan kaldırmaktır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,kolay
QA_A942_002,"Soru: MFA neden parola temelli saldırılara karşı etkili bir çözümdür?","Hesap parolası ele geçirilse bile ikinci faktör olmadan erişim sağlanamaz, böylece saldırı başarıya ulaşmaz.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,orta
QA_A942_003,"Soru: Kimlik doğrulamada kullanılan ikinci faktör türleri nelerdir?","Kullanıcının bildiği bir şey (parola), sahip olduğu bir şey (token, SMS kodu), olduğu bir şey (biyometri) gibi faktörlerdir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,kolay
QA_A942_004,"Soru: SMS tabanlı MFA neden daha zayıf kabul edilir?","SIM değiştirme saldırıları, SMS yönlendirme ve operatör tabanlı açıklar nedeniyle SMS MFA güvenlik açısından daha kırılgandır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A942_005,"Soru: Donanım tokenlarının MFA içinde kullanılması ne gibi avantaj sağlar?","Token fiziksel olarak ele geçirilmeden saldırganın sisteme erişmesi mümkün değildir; güvenliği önemli ölçüde artırır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A942_006,"Soru: MFA’nın yüksek riskli sistemlerde zorunlu tutulması neden gereklidir?","Bu sistemlere yönelik saldırıların etkisi daha büyüktür ve güçlü kimlik doğrulama gerektirir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,kolay
QA_A942_007,"Soru: Risk tabanlı kimlik doğrulama (adaptive authentication) ne sağlar?","Kullanıcının bağlamına (konum, cihaz, saat) göre ek doğrulama faktörleri isteyerek dinamik güvenlik sağlar.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,orta
QA_A942_008,"Soru: MFA bypass saldırılarının en yaygın nedeni nedir?","Kötü yapılandırılmış MFA, phishing saldırılarıyla ele geçirilen oturum tokenları veya kullanıcı hataları MFA’yı devre dışı bırakabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A942_009,"Soru: Kullanıcıların MFA cihazlarını güvenli şekilde saklama sorumluluğu neden önemlidir?","Cihaz ele geçirilirse MFA koruması aşılabilir ve hesap tamamen ele geçebilir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A942_010,"Soru: Güçlü kimlik doğrulama mekanizmaları uygulanmadığında ne gibi güvenlik açıkları oluşur?","Brute-force, credential stuffing, parola tahmini, oturum ele geçirme gibi saldırılar kolayca başarıya ulaşabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A943_001,"Soru: ISO 27001'e göre kaynak koduna erişimin kontrol edilmesinin temel amacı nedir?","Yetkisiz değişiklikleri, kötü amaçlı kod eklemelerini ve sistem bütünlüğünü zayıflatabilecek müdahaleleri engellemektir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,kolay
QA_A943_002,"Soru: Kaynak koduna erişimin sadece yetkili geliştiricilerle sınırlandırılması neden gereklidir?","Kod bütünlüğünü korur, hata veya kötüye kullanım riskini azaltır ve sorumluluk takibini sağlar.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A943_003,"Soru: Version control sistemlerinde (Git, SVN) yetkisiz erişimlerin riski nedir?","Kod sızıntısı, arka kapı ekleme, kimlik doğrulama mekanizmalarının bozulması ve yazılım manipülasyonu gibi ciddi ihlaller yaşanabilir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A943_004,"Soru: Kaynak koduna yapılan değişikliklerin kaydedilmesi neden zorunludur?","Her kod değişikliğinin kim tarafından, ne zaman yapıldığının izlenmesi sağlanır ve denetim kolaylaşır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,süreç,kolay
QA_A943_005,"Soru: Kod depolarında MFA kullanılması ne sağlar?","Hesap ele geçirme riskini azaltır ve kaynak kodu erişiminin daha güçlü kimlik doğrulamayla korunmasını sağlar.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A943_006,"Soru: Geliştiricilerin üretim ortamına doğrudan erişiminin kısıtlanması neden önemlidir?","Kod değişiklikleri ile üretim sistemleri arasındaki kontrol ayrılığı sağlanır ve sistem manipülasyonları engellenir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A943_007,"Soru: Kaynak kodu depolarının şifrelenmesi hangi faydayı sağlar?","Kodun çalınması veya yetkisiz kopyalanması durumunda içeriğin okunamaz olmasını sağlayarak fikri mülkiyeti korur.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,orta
QA_A943_008,"Soru: Kod inceleme (code review) mekanizmaları neden erişim kontrolünün bir parçasıdır?","Tek kişi tarafından yapılan yetkisiz veya hatalı kod değişikliklerini önler ve güvenlik zafiyetlerini erken tespit eder.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A943_009,"Soru: Açık depolara yanlışlıkla kod yüklenmesi hangi riski doğurur?","Hassas bilgilerin sızması, güvenlik açıklarının ortaya çıkması ve saldırganların kuruma ait yazılımları analiz etmesi gibi ciddi sonuçlar oluşur.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_A943_010,"Soru: Kaynak koduna erişim listelerinin düzenli olarak gözden geçirilmesi neden gereklidir?","Eski çalışanlar veya rolü değişen kişilerin gereksiz erişimlerinin kaldırılması sağlanır ve risk seviyesi azaltılır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,süreç,kolay
QA_A944_001,"Soru: ISO 27001'e göre session timeout uygulamasının amacı nedir?","Kullanıcı aktif olarak sistemi kullanmadığında oturumu sonlandırarak yetkisiz erişim riskini azaltmaktır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,kolay
QA_A944_002,"Soru: Süresiz (timeout olmayan) oturumların güvenlik riski nedir?","Yetkisiz kişilerin açık bırakılmış oturuma erişmesi kolaylaşır ve hesap ele geçirme riski artar.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,orta
QA_A944_003,"Soru: Session ID'lerin tahmin edilemez şekilde üretilmesi neden zorunludur?","Saldırganların session hijacking yapmasını engelleyerek oturum güvenliğini sağlar.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,zor
QA_A944_004,"Soru: Oturum kapatma (logout) butonunun görünür olması neden önemlidir?","Kullanıcıların oturumlarını bilinçli olarak sonlandırmalarını sağlar ve açık oturum kalma riskini azaltır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,kolay
QA_A944_005,"Soru: Belirli bir süre etkinlik olmadığında otomatik oturum kapatma hangi güvenlik açığını önler?","Yetkisiz kişilerin kullanıcının cihazına erişip açık oturumu kötüye kullanmasını engeller.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,orta
QA_A944_006,"Soru: Session hijacking nedir ve neden tehlikelidir?","Saldırganın aktif oturumu ele geçirerek kullanıcı adına işlem yapabilmesidir; hesap ele geçirme ve veri manipülasyonu riski taşır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,tanım,zor
QA_A944_007,"Soru: HTTPS kullanımı session güvenliğine nasıl katkı sağlar?","Session ID ve oturum bilgileri şifrelenmiş taşınır, MITM saldırılarını önler.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,orta
QA_A944_008,"Soru: Session fixation saldırısını önlemek için ne yapılmalıdır?","Başarılı oturum açma sonrası session ID yenilenmelidir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,prosedür,zor
QA_A944_009,"Soru: Aynı hesabın çoklu oturum açmasının sınırlandırılması neden gereklidir?","Hesap kötüye kullanımlarını tespit etmeyi kolaylaştırır ve şüpheli oturum davranışlarını azaltır.",ISO27001,ISO_27001_AnnexA,ISO_9.4,süreç,orta
QA_A944_010,"Soru: Session ID'lerin URL içinde taşınmasının riski nedir?","URL paylaşımı veya log kayıtları üzerinden session ID çalınabilir ve oturum ele geçirilebilir.",ISO27001,ISO_27001_AnnexA,ISO_9.4,risk,zor
QA_SANS_AUP_001,"Soru: Acceptable Use Policy'nin temel amacı nedir?","Kurum varlıklarının güvenli, etik ve iş amaçlarına uygun şekilde kullanılmasını sağlamaktır.",SANS,Acceptable_Use_Policy,SANS_AUP,tanım,kolay
QA_SANS_AUP_002,"Soru: Çalışanların kurum cihazlarını kişisel amaçlarla sınırlı kullanması neden önemlidir?","Aşırı kişisel kullanım güvenlik risklerini artırabilir ve iş verimliliğini düşürebilir.",SANS,Acceptable_Use_Policy,SANS_AUP,risk,kolay
QA_SANS_AUP_003,"Soru: Kurumsal e-posta hesabının kişisel alışveriş sitelerine üye olmak için kullanılması neden yasaktır?","Bu durum spam, kimlik avı ve hesap ele geçirme risklerini artırır.",SANS,Acceptable_Use_Policy,SANS_AUP,risk,orta
QA_SANS_AUP_004,"Soru: Kurum cihazlarına yetkisiz yazılım yüklenmesi neden tehlikelidir?","Zararlı yazılım bulaşması, veri sızıntısı ve sistem uyumsuzlukları oluşturabilir.",SANS,Acceptable_Use_Policy,SANS_AUP,risk,zor
QA_SANS_AUP_005,"Soru: İnternetin yalnızca iş amaçlı kullanılması kurumsal güvenliğe nasıl katkı sağlar?","Riskli sitelere erişimi azaltır, kötü amaçlı yazılım bulaşma ihtimalini düşürür ve ağ trafiğini optimize eder.",SANS,Acceptable_Use_Policy,SANS_AUP,prosedür,kolay
QA_SANS_AUP_006,"Soru: Çalışanların USB bellekleri kontrolsüz şekilde kullanması hangi riski artırır?","Kötü amaçlı yazılımın iç ağa taşınması ve hassas verilerin dışarı sızması riskini artırır.",SANS,Acceptable_Use_Policy,SANS_AUP,risk,orta
QA_SANS_AUP_007,"Soru: Kurum cihazlarının başkalarıyla paylaşılması neden yasaktır?","İzlenebilirlik kaybolur, yetkisiz erişim gerçekleşebilir ve güvenlik politikaları ihlal edilebilir.",SANS,Acceptable_Use_Policy,SANS_AUP,tanım,orta
QA_SANS_AUP_008,"Soru: Çalışanların kamu Wi-Fi ağlarında kurumsal sistemlere bağlanması neden risklidir?","Şifrelenmemiş bağlantılar MITM saldırılarına açık olup hesap ele geçirme riski oluşturur.",SANS,Acceptable_Use_Policy,SANS_AUP,risk,zor
QA_SANS_AUP_009,"Soru: Kuruma ait e-postayla uygunsuz veya saldırgan içerik göndermek neden yasaktır?","Bu davranış hukuki sorumluluk doğurur, kurum itibarını zedeler ve disiplin cezasına neden olabilir.",SANS,Acceptable_Use_Policy,SANS_AUP,prosedür,kolay
QA_SANS_AUP_010,"Soru: Acceptable Use Policy ihlal edildiğinde uygulanacak yaptırımlar neden politika içinde tanımlanmalıdır?","Şeffaflık sağlar, çalışanların sorumluluklarını netleştirir ve tutarlı disiplin süreci yürütülmesini mümkün kılar.",SANS,Acceptable_Use_Policy,SANS_AUP,süreç,orta
